seed,previous_pattern,pattern,base_price,Monday AM,Monday PM,Tuesday AM,Tuesday PM,Wednesday AM,Wednesday PM,Thursday AM,Thursday PM,Friday AM,Friday PM,Saturday AM,Saturday PM
50329,1,0,93,128,127,94,89,102,112,74,67,60,86,67,60
66164,2,1,104,92,87,141,155,215,164,117,92,81,56,71,77
90429,1,3,96,59,132,114,156,175,139,56,52,47,43,40,36
79842,0,0,99,69,60,51,116,62,58,135,124,131,115,138,99
81341,0,0,97,125,65,57,53,104,115,94,62,53,108,136,96
90081,2,3,107,85,81,77,121,146,171,198,161,53,48,43,38
81226,0,1,104,93,88,84,81,76,95,207,315,157,101,78,69
57770,1,0,107,106,145,116,137,113,139,85,81,75,138,77,69
57715,0,1,98,85,80,75,72,69,65,89,142,353,141,119,87
53018,0,0,101,120,106,101,107,120,68,63,55,115,67,61,129
1192,1,0,95,97,89,88,118,124,74,68,112,132,75,68,60
89787,0,2,106,95,91,87,82,79,74,70,67,62,58,53,49
98003,0,0,103,139,116,129,144,77,73,137,99,71,66,59,106
21673,3,0,103,94,137,134,122,77,68,130,77,70,62,113,116
97131,1,0,102,122,121,133,108,96,79,73,142,68,61,52,126
61308,3,1,101,88,95,191,255,147,122,50,71,83,90,69,71
32684,0,0,94,109,114,114,99,85,61,56,48,86,69,64,111
84382,2,2,90,77,74,71,67,64,60,56,54,49,45,42,39
23612,3,2,104,90,87,82,79,74,70,65,62,57,53,48,44
93251,3,0,96,124,120,125,65,59,54,108,69,63,104,91,93
68958,0,2,99,86,83,79,74,70,66,62,58,55,51,47,42
87414,2,0,93,61,53,126,124,86,87,127,61,53,47,100,129
51768,2,1,90,79,121,133,242,160,112,76,45,53,55,74,43
99467,1,3,91,55,52,48,44,40,97,122,141,156,137,79,75
81783,1,0,101,102,98,101,93,114,80,75,112,111,70,64,56
24665,0,1,102,88,85,104,190,494,188,142,86,74,50,66,45
78092,0,1,104,93,90,87,83,78,74,132,183,381,180,141,64
77529,3,0,96,129,101,130,129,118,75,69,97,59,51,43,106
30793,1,0,95,108,93,96,117,71,61,127,115,72,65,58,99
36852,2,0,95,116,91,118,103,128,59,51,127,121,71,64,55
38267,2,3,108,86,83,78,74,69,118,114,153,158,155,89,85
96308,0,1,95,85,82,110,168,192,135,116,79,62,48,50,82
86473,1,0,107,135,127,124,112,103,77,68,58,139,86,77,130
29586,0,0,97,121,116,65,58,95,68,64,55,116,127,109,116
5535,0,0,94,95,73,65,61,125,89,96,59,51,112,123,85
4607,0,1,94,82,77,73,111,174,240,165,90,77,81,81,42
23780,2,3,103,80,76,72,67,64,60,121,116,156,159,155,54
79490,0,3,96,74,71,67,63,58,54,115,117,159,169,152,54
50319,3,1,97,84,81,77,73,69,64,61,108,192,454,183,96
63803,1,0,103,123,100,137,105,139,105,69,60,52,110,69,64
53143,2,3,104,81,78,72,69,143,96,159,162,154,57,53,49
76017,2,3,96,78,74,70,66,63,58,124,104,154,186,182,45
49127,3,3,99,63,58,54,49,46,119,132,141,147,141,84,79
99538,1,0,103,94,126,113,69,63,56,133,143,96,75,67,110
14548,1,2,109,96,93,88,83,78,73,68,64,58,53,50,45
94416,3,3,105,59,56,51,46,42,127,142,156,159,148,58,54
30970,1,2,92,82,78,74,71,68,64,60,57,54,51,47,43
82448,2,3,106,56,53,48,44,40,112,115,168,187,155,51,46
13922,0,3,95,119,115,133,135,133,71,66,62,58,53,50,47
39631,1,0,103,135,83,78,72,134,121,131,128,73,67,105,102
7578,2,0,94,111,94,63,54,47,124,124,113,123,69,65,104
2798,3,2,94,83,80,76,72,69,66,63,60,56,52,49,45
54712,3,2,97,83,80,76,72,69,64,61,57,53,48,44,41
75349,1,0,108,121,85,78,71,99,83,78,113,112,142,123,116
24334,0,1,96,86,82,77,73,100,174,452,164,126,75,41,51
10172,2,1,94,84,80,77,73,69,96,134,429,148,118,64,84
79856,0,0,109,125,142,129,87,78,69,141,118,128,85,81,123
64607,1,0,101,96,120,97,113,69,64,141,104,124,70,64,54
81545,2,1,106,95,91,86,81,76,96,206,580,212,148,81,84
99098,3,2,99,88,84,79,75,71,67,62,58,54,49,45,40
78480,2,3,94,103,123,161,169,132,73,69,66,63,59,56,52
36350,2,0,105,127,122,103,102,67,62,96,118,68,58,52,117
53759,2,3,105,88,125,108,195,202,156,73,68,63,59,56,52
8294,2,3,105,70,65,60,121,101,187,193,147,77,72,67,63
37668,3,0,96,109,119,70,65,92,66,57,53,94,131,132,127
94828,0,3,101,62,58,55,51,138,101,142,143,141,52,47,44
48853,2,0,93,69,60,89,102,72,64,57,127,88,93,123,98
74872,1,0,104,63,57,52,98,126,116,125,142,108,76,66,109
30072,0,1,108,95,90,85,80,76,132,169,312,173,108,81,58
97155,3,0,105,121,98,137,136,105,78,69,63,131,79,68,97
7131,0,1,92,81,77,128,155,345,157,84,77,77,81,45,58
77076,1,0,100,109,109,96,94,121,123,70,62,91,70,65,59
49830,1,3,109,152,130,176,196,189,50,45,41,37,32,28,23
5795,3,0,101,105,105,139,134,65,59,112,64,58,49,115,120
52141,0,3,92,74,71,67,63,59,56,52,122,89,157,159,157
54836,0,1,91,82,78,74,123,162,323,180,93,53,54,79,43
42428,3,0,97,89,95,116,123,130,136,78,70,118,69,60,51
48342,1,0,109,131,111,140,66,57,47,138,71,66,129,101,146
35209,1,3,106,143,128,154,202,177,72,68,63,58,54,50,47
43551,1,0,106,135,126,80,71,109,136,98,146,102,84,77,70
97541,2,3,90,64,60,56,52,48,45,110,92,130,132,131,48
41019,1,2,110,98,93,90,85,81,78,73,68,63,58,52,48
47175,3,1,101,90,87,83,141,175,590,143,135,58,52,67,64
31019,1,1,98,87,84,80,76,96,185,482,141,129,81,56,71
58695,0,0,109,115,139,111,147,67,56,137,84,74,67,104,115
11547,1,0,110,147,117,141,132,135,152,81,73,140,68,63,58
77605,0,1,102,88,84,105,148,354,161,127,52,63,67,46,88
94346,1,0,90,103,58,53,83,65,61,57,94,82,99,116,117
38270,1,0,95,98,117,125,60,52,46,126,116,105,112,62,54
54499,0,0,98,123,106,113,115,74,67,99,62,53,45,113,96
15228,3,1,103,90,87,83,143,177,519,190,98,81,45,65,74
39753,1,0,107,133,137,129,141,142,70,60,98,146,66,60,50
87910,1,2,97,87,84,79,75,71,67,64,61,57,54,50,47
77033,2,1,93,83,78,74,71,98,161,475,184,121,72,80,72
1910,1,3,109,77,71,68,63,59,56,111,131,165,217,181,95
79950,1,2,100,89,85,82,78,74,70,67,63,58,54,50,47
2860,1,2,105,90,87,82,77,74,69,65,61,57,53,50,47
46039,3,1,99,89,85,82,77,101,161,463,170,107,49,68,74
38903,2,1,91,78,75,83,182,527,137,91,43,37,78,41,76
12009,2,1,91,78,75,71,110,148,331,171,126,82,59,43,64
58968,3,1,94,82,78,74,70,65,61,58,106,134,428,185,101
57390,0,1,104,90,86,82,78,74,70,65,103,157,264,204,110
69824,3,0,106,100,108,103,131,73,65,108,121,117,75,68,60
69413,3,1,93,82,80,76,72,68,99,179,383,136,89,59,84
49018,2,1,107,95,91,86,83,149,196,521,214,117,64,78,60
78341,2,1,91,78,75,72,69,108,143,492,167,109,57,79,58
76198,0,2,100,89,85,81,77,73,69,65,60,56,51,48,44
95154,3,1,108,95,91,86,145,160,604,209,101,88,96,77,89
11075,1,3,90,75,72,67,63,60,89,93,137,141,136,69,66
41309,2,2,96,84,80,76,73,69,64,59,56,52,49,45,40
71434,3,3,95,70,65,62,59,117,96,133,182,135,65,61,58
8948,1,3,100,54,49,44,40,35,115,104,151,156,151,74,70
75948,2,2,98,86,82,77,74,70,65,61,58,53,49,45,40
53362,1,3,99,72,67,63,58,54,49,97,117,141,142,141,80
25466,0,0,101,93,123,130,132,68,59,109,140,122,73,64,59
50610,3,2,96,85,82,78,73,69,66,63,59,55,51,47,43
68082,2,3,98,65,106,135,162,164,158,57,52,49,44,40,37
53594,0,0,97,107,121,129,93,78,69,94,104,76,70,61,107
8273,2,1,95,85,133,150,537,187,118,40,50,53,51,70,59
87091,2,2,103,91,87,83,79,75,71,67,62,59,55,50,46
85271,0,0,96,74,68,92,122,74,68,62,110,131,110,104,90
18066,3,1,107,95,90,106,181,238,181,140,50,60,49,75,58
97838,2,3,100,90,87,83,80,75,98,114,177,185,156,61,56
52571,0,3,106,78,73,69,65,60,55,51,140,109,161,191,187
29326,3,1,96,86,83,95,148,495,190,92,74,48,61,87,83
35186,1,0,96,70,61,53,112,63,55,100,88,105,120,90,129
16841,2,0,91,108,91,87,61,57,53,122,115,70,61,110,111
60280,2,1,104,93,111,179,224,172,126,87,54,84,91,91,48
81687,0,0,96,118,131,100,90,93,87,64,59,50,129,63,54
47785,0,3,99,48,45,41,37,111,138,160,193,138,64,60,56
22369,1,0,107,100,126,107,138,68,62,53,129,85,79,143,120
99998,0,1,104,89,85,80,75,71,120,162,282,162,121,90,44
23297,2,1,104,89,85,81,76,73,129,174,582,169,117,51,68
17916,3,2,92,80,77,73,69,66,62,57,54,51,48,43,40
94096,3,1,96,85,82,77,73,69,65,61,121,148,552,158,133
98197,2,1,109,94,90,85,79,75,70,110,173,640,172,114,88
91255,0,3,104,81,76,72,69,65,60,55,118,110,166,174,165
70398,2,3,95,44,124,111,139,180,173,40,37,34,31,26,22
93950,2,1,104,94,90,86,110,208,216,153,118,90,80,44,58
19604,1,1,108,94,90,85,80,76,72,150,215,230,173,108,90
7276,3,1,99,85,81,77,73,68,64,109,178,249,170,115,56
61558,0,2,95,82,79,75,71,68,65,60,58,53,50,47,44
47706,3,0,96,87,67,63,119,92,104,123,113,73,66,58,126
56653,3,2,110,95,92,86,82,78,74,70,65,61,57,53,48
4025,2,1,96,83,108,168,195,183,93,44,58,75,70,73,53
96638,3,0,93,93,86,66,59,54,91,128,111,90,95,62,56
3866,0,1,103,90,85,134,180,237,162,108,89,48,85,50,69
88851,1,0,107,106,84,77,67,110,80,74,149,127,134,117,148
13836,2,0,100,103,93,66,59,123,124,97,105,70,61,56,127
74879,0,3,95,66,63,60,56,53,112,112,180,188,144,39,36
83848,0,1,105,94,89,86,82,78,74,69,131,148,441,189,138
49408,2,3,109,80,76,70,66,99,122,190,212,199,91,87,83
99224,2,0,102,97,116,93,97,82,77,71,137,80,70,140,139
82861,3,0,102,94,121,79,74,70,134,138,129,69,61,135,96
80428,0,0,92,121,63,56,50,125,93,61,56,119,91,108,107
18920,0,3,101,65,61,108,125,166,172,155,62,58,53,49,44
72156,0,2,100,86,83,79,75,70,67,63,59,55,52,49,44
404,0,1,93,81,77,72,69,66,62,59,119,177,197,173,88
74811,1,0,106,102,105,119,100,115,80,71,116,79,72,67,116
39639,3,1,90,79,76,73,69,65,62,58,91,150,480,147,100
62827,0,1,102,90,87,83,79,132,184,218,150,93,72,73,45
40464,1,0,92,112,57,49,44,94,128,123,73,68,109,107,109
61891,0,2,100,88,84,80,77,73,69,65,61,57,54,50,45
48373,0,1,109,94,91,86,81,76,71,113,180,637,168,137,75
64868,1,2,92,83,80,76,73,70,65,62,58,54,50,46,43
76859,0,0,97,133,90,102,110,103,104,59,52,44,115,67,60
24231,3,1,96,83,121,138,486,174,89,47,57,41,79,55,70
5391,2,3,110,99,94,90,113,119,173,208,179,83,78,73,69
6795,3,3,96,54,50,45,42,38,34,128,97,134,152,148,82
13112,2,3,109,61,123,140,157,183,171,98,93,89,84,80,76
55116,0,0,95,108,106,100,104,115,124,59,51,45,103,71,64
21138,2,1,97,85,82,79,75,72,68,90,183,413,143,108,77
33059,0,3,110,72,67,102,152,157,173,157,51,47,42,38,34
40924,2,2,100,87,82,77,74,70,67,63,59,55,52,48,43
65361,3,0,105,126,71,66,133,132,130,109,129,105,69,59,52
43663,1,0,106,121,124,69,62,103,139,123,122,82,77,70,131
2714,1,0,110,143,141,142,152,147,151,68,58,105,70,65,56
96425,3,2,105,95,91,87,83,79,74,71,67,62,58,53,49
19398,2,1,100,89,84,81,78,73,70,114,154,486,186,136,60
46496,2,1,91,79,75,125,179,410,181,94,42,46,50,52,54
27555,3,2,95,81,77,73,69,65,61,58,54,51,47,43,40
88297,0,1,98,85,116,151,268,153,133,42,65,80,57,55,70
84435,0,0,91,57,48,109,101,127,65,56,53,87,89,83,93
45585,2,1,93,81,78,74,110,138,268,159,124,58,75,82,66
84559,0,0,107,148,129,77,68,60,121,112,105,142,141,75,69
66058,2,1,107,93,88,84,79,110,191,589,203,124,79,90,82
63326,1,3,97,75,71,67,64,112,96,137,177,148,46,43,39
38230,0,3,107,84,80,75,114,141,161,170,160,56,51,48,43
33084,1,0,94,132,75,70,62,119,92,110,89,129,117,73,63
90749,2,2,93,83,80,76,72,69,66,61,58,54,50,46,41
35730,3,0,101,142,124,109,141,103,78,72,68,128,62,53,116
27937,0,1,91,79,99,171,299,167,84,47,52,70,73,70,40
85364,3,2,101,91,87,82,79,75,72,68,63,60,56,52,47
33463,3,3,110,95,90,86,81,76,71,140,138,160,202,187,49
2478,3,3,103,77,74,70,137,124,146,151,144,90,86,81,77
67584,1,2,92,81,77,73,69,66,63,60,56,52,49,47,43
97421,2,1,108,96,91,85,82,77,74,151,198,619,215,122,66
3287,2,3,106,70,65,61,58,54,50,45,119,128,160,191,170
94861,0,3,94,100,102,154,158,133,65,62,58,54,50,46,41
69923,1,0,97,110,106,121,116,76,69,92,72,67,58,101,109
67378,0,0,103,119,124,78,73,99,94,63,53,46,100,143,119
19756,1,3,97,50,45,41,37,33,29,26,124,114,152,156,146
5698,2,1,96,84,80,76,73,107,181,289,141,100,63,79,41
89823,1,0,95,129,114,94,115,76,72,67,93,67,62,98,86
91712,1,0,90,85,125,112,89,63,54,45,119,55,48,91,100
39102,1,0,105,143,122,128,142,77,67,57,100,66,56,99,144
21984,0,3,100,85,81,94,97,153,157,149,55,50,46,42,38
59224,2,2,93,81,78,75,71,67,64,60,57,53,48,45,40
74782,0,3,95,58,53,49,44,41,37,88,108,136,141,137,85
65017,1,0,108,151,132,116,106,104,68,58,113,86,76,65,129
39554,0,1,96,85,80,77,73,127,169,260,137,89,66,80,48
67550,0,3,103,44,41,38,34,29,26,131,138,200,202,154,64
66781,0,1,92,82,100,154,287,184,115,38,83,50,76,76,41
55239,0,2,107,96,92,87,83,79,75,70,65,61,56,51,48
67066,2,3,92,79,74,71,68,64,61,108,95,136,155,146,81
74039,1,3,97,57,52,49,44,40,37,33,136,88,167,183,148
30292,1,0,94,63,57,90,125,132,118,116,130,59,55,50,92
85599,1,0,104,145,108,72,63,56,123,107,66,60,97,97,140
54855,2,3,99,74,71,92,134,148,152,139,88,84,81,77,73
84875,0,0,91,90,110,86,94,122,65,56,48,91,62,53,93
57994,2,3,90,71,68,64,60,57,54,50,83,125,137,170,152
7246,3,0,100,122,113,80,74,67,101,108,100,101,78,73,112
2231,1,0,97,73,67,130,93,70,63,56,122,125,102,120,108
93752,2,0,105,146,68,59,52,141,69,59,137,128,97,106,115
25800,0,1,93,81,78,74,70,66,62,58,108,155,508,159,100
6468,2,3,95,79,94,117,161,184,139,52,49,46,41,37,33
43076,0,2,90,78,75,72,69,65,62,59,54,50,47,43,39
66898,3,0,91,123,96,100,103,113,107,61,56,103,72,66,61
47341,3,1,95,84,80,75,91,182,196,187,117,80,46,85,43
1333,3,3,99,44,41,38,34,110,98,140,145,142,75,71,66
47432,1,2,95,85,81,78,74,70,65,61,57,53,49,45,42
4290,0,1,103,92,110,168,427,175,142,72,49,82,78,44,66
85822,2,1,93,80,77,73,70,65,62,58,118,161,226,142,96
86648,2,0,105,134,124,125,105,137,99,77,72,64,134,66,62
89317,1,2,110,99,95,89,85,81,76,72,68,62,58,53,49
90134,0,3,91,57,53,50,46,42,39,101,127,141,144,140,62
10692,0,2,110,98,94,90,86,81,77,74,69,66,62,58,53
63568,1,0,106,101,78,73,68,104,112,113,106,102,134,73,64
23119,3,0,105,98,65,56,129,140,131,108,84,77,70,134,128
21843,1,1,108,93,89,84,80,76,114,206,455,180,139,89,65
59381,0,2,94,83,79,75,70,66,63,60,57,54,49,45,40
3903,2,3,107,65,60,56,51,103,133,150,154,150,60,57,52
29828,2,1,102,90,128,181,290,147,105,47,64,77,66,42,84
8241,0,2,109,93,90,85,80,75,71,67,63,57,52,47,43
95653,1,2,97,86,82,79,74,70,66,62,57,52,47,43,38
47054,0,1,100,87,82,104,191,247,160,106,70,44,62,49,52
56810,2,0,98,89,90,131,92,108,74,67,60,120,68,61,123
32539,3,0,97,111,105,92,77,69,123,95,109,116,68,58,52
67187,1,3,96,77,73,70,66,99,130,138,161,144,80,75,72
82803,1,1,105,91,87,82,135,185,521,195,131,51,74,44,44
8941,1,2,107,96,92,88,83,80,76,72,68,65,62,58,53
95426,3,1,97,86,106,153,256,166,134,83,47,66,50,71,76
24506,1,0,100,138,113,127,70,60,104,125,105,105,74,69,61
48641,1,0,92,88,128,100,65,59,111,127,69,62,54,124,127
43810,0,0,107,143,137,79,74,125,109,116,78,72,64,116,106
71207,2,3,99,54,50,46,138,91,156,167,166,55,51,46,42
70358,2,1,105,92,88,135,190,378,186,104,54,76,56,73,87
61319,0,2,103,89,84,80,76,72,68,63,59,54,51,46,43
79604,0,0,91,90,119,101,66,58,51,87,122,113,86,69,61
25900,1,0,101,108,139,140,112,121,116,63,56,46,129,69,63
94080,1,0,95,94,117,109,94,130,104,75,72,65,92,66,58
9353,3,1,109,95,91,86,81,77,73,68,107,157,616,178,119
82184,0,3,94,44,91,131,132,133,132,72,69,66,63,59,56
72112,2,3,103,65,62,57,53,49,46,139,123,159,188,166,60
2360,1,2,97,87,84,80,75,71,67,63,60,57,53,50,46
18940,3,1,93,83,80,75,71,68,63,129,168,407,145,121,81
45688,0,3,96,112,104,138,141,138,65,61,57,53,50,46,41
97390,3,0,98,101,119,128,134,72,64,55,110,110,61,52,113
54159,1,3,93,70,67,63,59,56,53,49,90,122,130,134,131
74209,2,1,90,80,77,73,70,67,64,61,114,164,450,151,123
55981,0,1,95,84,80,130,171,199,135,118,46,56,46,50,42
57820,1,2,99,89,86,81,78,73,69,65,61,57,53,50,47
87889,3,3,108,56,51,132,123,180,187,186,66,61,58,53,49
64278,2,0,102,138,97,122,92,142,70,62,57,127,67,59,128
37873,3,0,107,103,84,80,70,102,97,111,141,107,71,63,123
70079,3,0,97,89,130,127,63,55,47,107,68,60,112,104,121
97962,3,0,104,114,80,70,59,141,105,125,127,97,99,70,64
91705,3,3,91,80,90,113,134,172,151,64,60,57,53,50,46
61100,0,3,91,57,54,51,83,100,130,131,129,44,41,38,35
53460,0,0,90,122,70,65,56,87,72,63,102,119,112,88,98
28071,3,0,106,130,121,135,98,143,76,71,143,99,78,68,63
43119,3,1,96,87,83,79,75,71,67,99,143,375,177,128,58
96124,1,0,90,101,111,98,110,126,58,49,94,101,71,63,55
74748,2,1,110,94,91,86,152,176,221,196,130,95,93,52,70
1952,0,3,105,56,51,47,44,40,35,32,97,146,149,167,163
15707,3,2,102,88,83,80,75,71,66,61,57,54,50,46,41
77730,2,1,97,84,81,77,75,71,68,109,171,349,167,102,53
51099,0,1,100,89,86,82,78,74,70,98,144,555,186,104,51
98485,3,1,90,80,76,72,69,124,164,337,180,125,64,79,79
90494,3,2,103,93,89,85,82,77,73,69,65,61,57,54,50
26555,2,0,96,61,52,114,125,105,76,68,59,92,102,124,119
31178,1,0,96,124,117,69,64,130,61,52,46,132,128,88,129
795,0,1,92,82,79,99,130,187,147,101,83,71,61,66,68
57431,1,0,93,108,124,97,111,90,59,50,96,106,67,62,55
54052,1,3,90,49,45,42,38,34,117,103,150,157,132,79,76
73122,0,3,101,76,73,69,66,61,96,115,157,196,152,80,75
8308,0,1,105,93,88,84,79,74,69,118,186,612,153,113,67
896,1,3,98,61,102,102,144,154,138,65,61,57,52,48,45
1230,2,0,109,144,72,66,148,125,153,114,152,113,78,72,66
65267,2,0,103,81,71,65,117,127,104,98,74,65,108,120,117
48030,2,1,100,89,86,91,171,538,163,139,64,60,79,64,73
85530,2,0,90,62,55,48,113,108,65,57,85,90,123,101,125
67184,3,3,109,75,71,67,63,114,120,178,180,155,46,42,37
84800,3,3,109,62,57,52,47,43,37,145,134,172,187,168,48
46020,1,0,100,117,107,118,140,62,55,120,135,73,65,57,110
77017,0,3,95,60,57,53,49,122,106,138,150,134,66,62,59
8300,2,3,102,80,76,72,68,65,61,125,105,169,185,150,59
91859,1,0,90,69,61,57,122,108,100,72,63,94,83,86,95
44726,2,1,108,93,89,84,80,135,216,414,182,127,51,47,61
13306,1,3,104,63,59,55,113,133,153,163,154,70,66,63,59
82156,3,0,109,86,81,140,147,115,150,67,59,51,133,123,104
36018,2,0,103,111,130,117,74,66,57,124,138,112,65,57,108
22409,0,0,108,101,137,130,79,71,63,132,151,75,70,137,110
45056,3,3,91,49,45,42,38,34,83,107,129,175,159,78,75
29213,1,0,99,122,102,119,128,73,67,99,76,69,60,135,137
76834,0,0,108,130,124,104,134,136,84,77,69,130,70,63,110
38248,2,1,94,83,79,75,71,67,94,167,381,133,96,74,64
10968,3,0,94,105,120,108,112,101,59,55,91,98,64,57,49
62233,2,0,102,128,124,65,59,53,112,125,109,80,71,98,131
54464,0,1,94,82,77,73,70,66,62,97,153,534,174,126,47
32432,3,0,97,101,103,69,65,61,102,72,65,106,103,92,109
41975,2,0,102,68,59,54,123,112,110,109,136,143,76,68,125
32215,1,2,90,81,77,73,69,65,62,59,56,53,50,46,43
62528,1,0,93,120,88,91,97,118,110,65,58,90,71,67,58
48311,1,3,99,51,48,45,111,98,163,169,157,86,82,79,74
18823,2,0,98,128,108,132,89,127,77,69,59,91,69,60,118
69510,1,3,97,50,47,43,126,104,159,174,160,49,45,41,38
65359,2,1,100,87,83,79,75,70,103,175,499,154,108,89,48
97663,3,1,94,81,77,74,118,163,304,155,123,48,59,72,44
75985,0,0,97,109,125,130,102,76,69,62,100,118,109,64,57
39655,3,1,101,91,87,84,80,75,96,169,598,185,96,75,86
51850,2,0,102,133,77,67,101,75,70,61,110,124,96,137,104
6823,1,0,93,58,53,46,128,86,120,114,113,70,66,90,120
3535,3,2,104,93,88,83,78,74,69,65,62,58,55,51,47
65700,2,0,109,101,102,107,78,71,62,103,68,59,124,123,152
96533,0,3,96,72,68,120,130,146,167,143,68,64,61,58,53
64460,3,1,110,98,93,131,216,355,198,146,85,63,71,54,90
54662,0,0,104,119,104,127,142,80,74,69,124,83,73,146,132
26551,2,1,108,95,89,84,79,123,188,646,207,140,86,82,97
20891,3,3,103,92,95,96,181,186,168,83,79,76,71,67,63
14427,2,0,104,137,126,72,67,58,130,130,79,74,115,129,145
9117,2,0,93,107,70,63,56,101,68,61,99,121,93,97,97
7104,0,0,97,112,64,57,132,75,71,64,127,103,113,94,130
83752,1,0,99,128,126,120,121,110,77,68,63,105,60,51,90
86349,1,3,107,76,72,68,64,59,120,137,185,208,168,50,46
92684,1,0,90,123,67,58,117,99,94,98,114,107,56,50,43
83548,1,3,95,47,43,39,34,30,27,23,115,102,138,142,133
34544,3,0,101,124,97,92,116,107,65,59,53,103,75,65,121
46667,1,2,90,81,79,75,71,68,65,62,58,54,50,46,42
38865,3,2,101,91,87,83,79,75,71,66,61,58,54,49,45
56897,3,0,100,125,95,111,113,64,59,97,79,69,63,114,117
22801,3,0,91,102,88,86,108,93,93,57,48,105,61,54,45
87827,0,1,98,87,83,78,75,72,120,145,242,173,121,49,45
63228,3,0,110,138,100,132,122,74,67,61,138,149,126,82,72
98306,1,1,95,85,81,77,73,100,167,460,186,128,81,81,61
79625,3,0,90,108,91,60,55,116,87,64,59,52,118,85,109
98457,3,2,90,80,77,73,69,64,62,57,54,50,46,42,38
43694,3,0,102,81,77,137,130,143,102,130,81,74,69,133,96
72652,1,1,92,81,77,74,70,100,152,204,160,118,60,72,62
16930,1,0,100,112,76,71,95,119,133,98,138,122,67,58,48
57864,3,0,101,80,70,65,127,127,108,94,124,128,79,74,93
3408,2,1,94,80,76,72,68,65,61,106,159,322,134,91,75
220,3,2,96,83,79,75,71,68,65,61,57,53,50,46,42
80185,3,0,100,114,69,60,120,123,113,73,63,55,109,113,133
87756,1,2,98,85,80,76,71,67,63,58,54,51,46,43,39
32614,3,0,110,105,127,126,141,69,64,54,144,142,109,86,75
66931,1,0,100,79,70,94,112,134,91,119,73,67,61,117,130
52092,2,2,90,81,76,72,69,65,62,58,54,51,47,44,41
6695,2,3,98,78,74,70,67,64,59,56,91,91,162,189,170
5967,1,0,107,66,57,51,129,97,136,141,100,97,69,61,120
21219,0,3,95,68,63,59,54,50,46,97,117,138,163,146,53
75557,0,2,106,95,91,87,84,79,74,69,65,61,56,51,46
45194,1,0,94,92,117,89,129,123,67,62,55,102,75,66,123
1114,3,3,93,39,123,123,144,186,130,63,59,56,53,50,47
10718,0,0,90,65,57,48,119,112,84,126,103,64,56,123,113
68256,0,3,95,51,48,44,39,35,31,27,124,95,134,183,139
35981,1,0,97,76,68,117,118,129,114,63,57,51,122,97,107
68378,0,1,94,82,79,75,71,67,62,59,89,188,286,136,113
67480,1,0,93,110,105,117,97,59,54,46,125,62,55,125,118
98287,2,1,109,98,94,90,85,81,75,134,209,301,212,139,87
66596,1,0,101,141,66,56,116,109,66,62,52,138,100,96,102
25798,0,1,109,98,95,142,218,443,171,146,79,51,91,72,87
29840,1,0,94,124,132,99,128,103,59,54,103,65,60,51,112
78602,1,0,95,116,65,60,53,116,106,102,91,67,62,110,88
20670,0,1,97,84,80,76,73,69,66,61,90,182,490,160,101
6821,1,2,95,84,79,75,72,68,64,61,57,52,48,44,40
16552,0,2,107,97,93,88,83,77,73,69,66,61,56,52,47
93190,3,3,91,48,45,42,39,35,96,94,132,142,138,81,77
82892,2,1,106,96,92,89,144,206,632,196,127,91,67,46,89
70701,1,0,93,104,115,70,61,127,101,126,72,65,57,99,89
59338,2,1,109,96,93,89,84,115,210,318,171,141,72,97,46
4127,0,2,95,83,80,76,72,68,65,61,58,55,51,48,43
88400,2,1,93,80,76,72,69,65,61,58,126,134,271,163,96
34212,0,3,110,52,48,44,40,35,117,147,175,210,190,53,49
57956,1,0,103,135,144,63,56,122,111,120,113,103,81,75,71
23164,1,0,93,67,62,110,72,64,60,124,111,110,97,129,119
69163,0,3,104,45,41,38,34,137,115,206,208,183,81,78,73
70405,2,3,103,75,72,68,63,59,55,51,99,134,161,202,187
88203,3,0,97,102,119,92,130,100,75,68,116,107,78,71,65
3891,3,0,92,98,97,95,116,113,84,69,63,120,70,61,56
41858,1,0,90,61,56,48,101,115,67,62,110,114,87,91,106
5027,3,2,105,93,90,85,80,75,71,66,61,56,52,47,43
89621,1,2,109,94,90,85,80,75,70,66,62,58,54,50,45
90483,1,0,102,143,100,138,122,68,59,52,96,106,74,64,105
72927,2,1,109,96,92,89,122,187,654,198,128,62,52,83,97
17092,3,3,92,62,58,55,52,48,88,117,145,164,142,56,52
83057,1,3,96,57,53,49,45,42,37,34,100,116,141,154,147
78825,2,1,108,93,88,83,80,112,163,221,159,136,47,95,71
89194,1,2,91,81,78,74,70,66,63,60,56,52,48,45,40
50706,2,1,98,88,83,79,76,71,68,65,96,195,521,139,116
6619,0,0,103,115,95,100,103,109,106,79,72,65,96,74,68
56530,0,3,98,41,133,133,163,167,166,58,55,51,47,43,39
22745,1,2,107,94,91,86,81,76,73,68,63,59,55,50,47
15650,2,0,94,108,108,132,68,61,55,97,61,53,131,108,126
72070,3,3,94,47,45,40,37,34,30,100,97,131,133,132,61
33552,3,3,90,54,51,47,43,39,35,31,102,114,165,175,161
87640,2,0,110,108,107,80,69,61,106,122,147,82,78,153,105
